order_id,customer_id,restaurant_name,cuisine_type,cost_of_the_order,day_of_the_week,rating,food_preparation_time,delivery_time,restaurant_location,customer_location
1477970,198802,Cafe Habana,Mexican,6.69,Weekday,5,26,31,"(40.7228449, -73.9942284)","(40.67047989269021, -73.96034394518263)"
1476928,58205,The Meatball Shop,Italian,24.3,Weekend,Not given,33,21,"(40.7651951, -73.9874674)","(40.77613231621646, -73.94026617832684)"
1477020,91108,Rubirosa,Italian,7.33,Weekend,5,26,22,"(40.7227225, -73.9961142)","(40.74713223923527, -73.95855055287187)"
1477973,245264,RedFarm Hudson,Chinese,9.12,Weekday,5,29,26,"(40.7341879, -74.0064162)","(40.78468519590697, -74.01913222696224)"
1477701,328551,Kanoyama,Japanese,32.98,Weekend,5,35,16,"(40.7305655, -73.9864902)","(40.745684680295724, -73.95524199471903)"
1477438,94132,Parm,Italian,31.33,Weekend,Not given,24,16,"(40.7230381, -73.9957182)","(40.69913195924463, -74.00954719958023)"
1478376,67133,RedFarm Broadway,Chinese,9.65,Weekend,5,30,20,"(40.7820656, -73.9806368)","(40.79972440314936, -73.94180527232194)"
1477367,343554,Blue Ribbon Fried Chicken,American,12.95,Weekend,5,27,28,"(40.7244607, -73.9909251)","(40.67900354540663, -73.9707471373216)"
1477754,133222,P.J. Clarke's,American,21.34,Weekday,5,25,28,"(40.7589826, -73.9682301)","(40.73520711149982, -73.90876310324771)"
1478280,91722,Shake Shack,American,19.4,Weekend,5,32,15,"(40.6437718, -74.0758827)","(40.61596472656068, -74.06123842423396)"
1478412,43018,RedFarm Hudson,Chinese,6.69,Weekend,Not given,24,20,"(40.7341879, -74.0064162)","(40.764262636917735, -73.98018971995373)"
1476887,142356,Blue Ribbon Sushi,Japanese,12.13,Weekday,Not given,26,27,"(40.7079524, -74.0078296)","(40.7568148589442, -74.00589309685942)"
1478115,93308,Shake Shack,American,5.77,Weekend,4,28,18,"(40.6437718, -74.0758827)","(40.666748850166826, -74.05198580418325)"
1476782,367449,The Meatball Shop,Italian,12.23,Weekend,5,24,17,"(40.7651951, -73.9874674)","(40.77678873143165, -73.95843920844814)"
1478178,125834,The Meatball Shop,Italian,12.23,Weekend,5,25,19,"(40.7651951, -73.9874674)","(40.74573521422812, -73.96321037866252)"
1478294,390459,Shake Shack,American,12.18,Weekend,Not given,35,29,"(40.6437718, -74.0758827)","(40.645451032954774, -74.01459236616816)"
1477854,58025,Tamarind TriBeCa,Indian,11.64,Weekend,Not given,33,23,"(40.7191453, -74.0089504)","(40.75418596079586, -73.97955222593662)"
1477189,54630,V-Nam Cafe,Vietnamese,22.26,Weekend,5,33,26,"(40.7235492, -73.9880373)","(40.68354367837297, -74.02465059322127)"
1476807,79215,Blue Ribbon Sushi,Japanese,16.49,Weekend,3,24,30,"(40.7079524, -74.0078296)","(40.70128543946782, -73.93239648637065)"
1477937,98735,The Meatball Shop,Italian,9.65,Weekday,5,34,28,"(40.7651951, -73.9874674)","(40.80319154518746, -74.02145831667673)"
1478407,386766,Parm,Italian,12.23,Weekend,Not given,21,30,"(40.7230381, -73.9957182)","(40.7615824262893, -74.04665017054012)"
1478199,70001,Han Dynasty,Chinese,12.18,Weekday,Not given,26,26,"(40.7875393, -73.9764459)","(40.74351422539487, -73.97618610758502)"
1478389,68775,Sushi of Gari Tribeca,Japanese,12.13,Weekend,Not given,25,30,"(40.7167674, -74.0084565)","(40.72725145017241, -73.93455347433742)"
1478103,130956,Blue Ribbon Sushi,Japanese,12.95,Weekend,5,25,16,"(40.7079524, -74.0078296)","(40.68932360912694, -73.97766785879834)"
1476824,259341,Momoya,Japanese,19.4,Weekend,4,27,16,"(40.7426475, -73.9964607)","(40.75854708796831, -74.02682976510081)"
1478441,228541,RedFarm Hudson,Chinese,29.1,Weekend,Not given,27,28,"(40.7341879, -74.0064162)","(40.743300546626266, -73.94597965603644)"
1478399,264399,Han Dynasty,Chinese,29.15,Weekday,Not given,20,24,"(40.7875393, -73.9764459)","(40.754668650005755, -73.95074023838141)"
1476797,357592,Blue Ribbon Sushi,Japanese,16.15,Weekend,3,23,21,"(40.7079524, -74.0078296)","(40.673871913316674, -74.0330025592256)"
1476652,232035,ilili Restaurant,Middle Eastern,8.97,Weekend,Not given,24,19,"(40.7443707, -73.98779)","(40.7651624831517, -73.96659947673184)"
1478196,97991,Blue Ribbon Sushi Bar & Grill,Japanese,15.28,Weekday,Not given,24,29,"(40.7079524, -74.0078296)","(40.7497956959342, -73.98360236232833)"
1477862,317660,Shake Shack,American,10.24,Weekend,Not given,22,21,"(40.6437718, -74.0758827)","(40.62164456693374, -74.10834291936735)"
1478141,150865,Vanessa's Dumpling House,Chinese,29.1,Weekday,Not given,22,25,"(40.713822199999996, -73.96198697270917)","(40.66848255083607, -73.97389972406701)"
1476962,342777,Blue Ribbon Sushi,Japanese,12.9,Weekday,3,25,31,"(40.7079524, -74.0078296)","(40.76439404110018, -74.00162311078898)"
1477426,135769,Blue Ribbon Sushi,Japanese,19.35,Weekend,5,26,23,"(40.7079524, -74.0078296)","(40.73813496673742, -74.04326710422446)"
1478049,259341,TAO,Japanese,12.71,Weekend,3,22,17,"(40.7625746, -73.9714449)","(40.7833806203217, -73.98906317524809)"
1477811,373152,Blue Ribbon Sushi,Japanese,24.3,Weekend,5,32,28,"(40.7079524, -74.0078296)","(40.75318557357884, -73.99285371601012)"
1477002,133202,ilili Restaurant,Middle Eastern,29.25,Weekend,3,27,21,"(40.7443707, -73.98779)","(40.753174835251286, -74.03650855286877)"
1477139,139755,Tortaria,Mexican,13.05,Weekend,5,23,19,"(40.7338759, -73.993044)","(40.7488057380794, -73.95952585796971)"
1478150,97806,Shake Shack,American,25.22,Weekend,4,35,27,"(40.6437718, -74.0758827)","(40.680861220127866, -74.03727870791076)"
1476603,48677,Shake Shack,American,12.95,Weekend,Not given,32,19,"(40.6437718, -74.0758827)","(40.620748976842705, -74.06190264306868)"
1477073,87752,Shake Shack,American,29.05,Weekend,5,21,22,"(40.6437718, -74.0758827)","(40.62630257776036, -74.12357802484553)"
1477823,50260,Bareburger,American,5.63,Weekend,4,32,30,"(40.7216328, -73.9885495)","(40.77379203222224, -74.01940390767497)"
1476684,35631,Shake Shack,American,19.4,Weekend,5,32,24,"(40.6437718, -74.0758827)","(40.66567369654002, -74.11725637607067)"
1477892,196320,Parm,Italian,25.17,Weekday,4,33,32,"(40.7230381, -73.9957182)","(40.67290648087868, -73.96356981626003)"
1477481,47440,Bareburger,American,25.22,Weekday,3,31,27,"(40.7216328, -73.9885495)","(40.693747225745426, -74.03973679760945)"
1476626,84087,The Meatball Shop,Italian,6.69,Weekend,Not given,25,22,"(40.7651951, -73.9874674)","(40.80242763476325, -73.994492680985)"
1477557,140501,The Meatball Shop,Italian,22.36,Weekend,5,32,21,"(40.7651951, -73.9874674)","(40.774633413293095, -73.9415015691558)"
1477684,39275,TAO,Japanese,15.28,Weekend,5,20,27,"(40.7625746, -73.9714449)","(40.73461960979076, -74.01686359565079)"
1477865,120490,Parm,Italian,8.2,Weekday,Not given,34,24,"(40.7230381, -73.9957182)","(40.720956520094205, -74.04810421497521)"
1477612,56722,Shake Shack,American,22.31,Weekday,Not given,33,32,"(40.6437718, -74.0758827)","(40.644381140905345, -73.99789509704968)"
1476620,54110,Tamarind TriBeCa,Indian,12.23,Weekend,4,21,21,"(40.7191453, -74.0089504)","(40.74031927258331, -73.96622787886406)"
1477244,47386,Bubby's ,American,12.18,Weekday,4,28,31,"(40.7198226, -74.0084234)","(40.71839806266907, -74.08203233239361)"
1477231,63147,Shake Shack,American,12.61,Weekend,4,29,19,"(40.6437718, -74.0758827)","(40.632449993082275, -74.04626179684448)"
1477576,105087,Rubirosa,Italian,14.12,Weekday,4,26,32,"(40.7227225, -73.9961142)","(40.77316064739371, -73.9520525890991)"
1478203,41907,Hatsuhana,Japanese,14.07,Weekend,5,27,24,"(40.7568939, -73.9769041)","(40.740149240154345, -74.02272673265959)"
1476890,83469,Han Dynasty,Chinese,12.18,Weekday,3,33,29,"(40.7875393, -73.9764459)","(40.7402260526382, -73.98536847515032)"
1477059,67487,Blue Ribbon Sushi,Japanese,17.07,Weekend,4,27,15,"(40.7079524, -74.0078296)","(40.69788664438849, -74.0412218019997)"
1477038,96877,The Meatball Shop,Italian,12.18,Weekend,5,25,28,"(40.7651951, -73.9874674)","(40.72417043308312, -73.9488265590899)"
1478220,399729,Blue Ribbon Sushi,Japanese,8.83,Weekend,4,20,19,"(40.7079524, -74.0078296)","(40.69014948323862, -74.03621256346935)"
1477459,149984,Sushi of Gari 46,Japanese,14.31,Weekend,Not given,27,25,"(40.7606902, -73.9895916)","(40.80142685204816, -74.02149408718782)"
1478214,103049,TAO,Japanese,25.22,Weekend,5,28,17,"(40.7625746, -73.9714449)","(40.77941363610278, -73.94089841878382)"
1477807,38050,Blue Ribbon Sushi,Japanese,12.71,Weekday,Not given,24,28,"(40.7079524, -74.0078296)","(40.700220068922384, -74.06705879312798)"
1477841,18902,Rubirosa,Italian,21.88,Weekend,4,28,27,"(40.7227225, -73.9961142)","(40.69983306968252, -73.9357869376581)"
1476998,140279,Blue Ribbon Sushi Bar & Grill,Japanese,12.95,Weekday,Not given,28,28,"(40.7079524, -74.0078296)","(40.73743693874596, -73.95779709010118)"
1477900,276192,Sushi of Gari Tribeca,Japanese,8.63,Weekend,5,33,28,"(40.7167674, -74.0084565)","(40.697312008165525, -74.06792789741122)"
1477173,68300,Blue Ribbon Fried Chicken,American,21.83,Weekend,Not given,20,27,"(40.7244607, -73.9909251)","(40.68382790700055, -74.02123670246515)"
1476876,325285,RedFarm Broadway,Chinese,5.48,Weekend,3,27,18,"(40.7820656, -73.9806368)","(40.78312876323561, -74.01630667006957)"
1477496,132137,Parm,Italian,22.36,Weekend,Not given,27,27,"(40.7230381, -73.9957182)","(40.69729934331576, -73.94203384032528)"
1476845,55334,Blue Ribbon Sushi,Japanese,12.13,Weekend,5,31,29,"(40.7079524, -74.0078296)","(40.662035767485015, -73.99528496950111)"
1476642,277898,Blue Ribbon Fried Chicken,American,12.18,Weekend,Not given,25,17,"(40.7244607, -73.9909251)","(40.695750653084275, -73.97317272236337)"
1477801,268365,Zero Otto Nove,Italian,12.18,Weekday,4,29,25,"(40.8547264, -73.8884476)","(40.80843731173579, -73.91288151311755)"
1477594,47440,Bareburger,American,12.18,Weekday,3,25,24,"(40.7216328, -73.9885495)","(40.735213591221985, -73.94604521590853)"
1478318,263426,TAO,Japanese,22.12,Weekday,5,32,30,"(40.7625746, -73.9714449)","(40.81755114451422, -73.9959959235856)"
1476734,148327,Shake Shack,American,33.03,Weekday,Not given,31,28,"(40.6437718, -74.0758827)","(40.69416563314944, -74.07078622064753)"
1477164,74424,Shake Shack,American,15.77,Weekend,3,29,20,"(40.6437718, -74.0758827)","(40.65163360049689, -74.02553949806695)"
1478386,240093,The Meatball Shop,Italian,14.7,Weekday,5,30,24,"(40.7651951, -73.9874674)","(40.789462701385894, -73.9550549243019)"
1476756,263426,Shake Shack,American,14.07,Weekend,3,21,27,"(40.6437718, -74.0758827)","(40.68770040031902, -74.0571347732555)"
1477989,102801,ilili Restaurant,Middle Eastern,13.73,Weekday,5,22,33,"(40.7443707, -73.98779)","(40.748367084670384, -73.91203232453894)"
1477972,97806,Shake Shack,American,12.61,Weekend,4,26,25,"(40.6437718, -74.0758827)","(40.67064459175252, -74.02596531220864)"
1477452,107240,Shake Shack,American,8.34,Weekend,5,21,30,"(40.6437718, -74.0758827)","(40.68844313905389, -74.0359662378326)"
1477578,385150,Blue Ribbon Sushi,Japanese,12.18,Weekend,4,27,16,"(40.7079524, -74.0078296)","(40.71608309450636, -73.97370298324431)"
1478208,371590,The Meatball Shop,Italian,29.15,Weekend,5,29,27,"(40.7651951, -73.9874674)","(40.72237254032187, -73.9625895343034)"
1477215,27609,Blue Ribbon Sushi Bar & Grill,Japanese,24.25,Weekend,5,25,26,"(40.7079524, -74.0078296)","(40.67500551575062, -73.96200837747045)"
1477479,373152,Blue Ribbon Sushi,Japanese,12.32,Weekday,Not given,29,27,"(40.7079524, -74.0078296)","(40.750029412764924, -74.02174760020125)"
1476675,235818,Shake Shack,American,15.96,Weekday,4,28,27,"(40.6437718, -74.0758827)","(40.681165245149394, -74.03667962265877)"
1476854,47440,Blue Ribbon Fried Chicken,American,6.45,Weekend,4,30,24,"(40.7244607, -73.9909251)","(40.68768030234028, -73.98026663293811)"
1477604,128711,RedFarm Hudson,Chinese,12.56,Weekend,3,20,22,"(40.7341879, -74.0064162)","(40.75391343956238, -73.96682759699249)"
1477100,164005,Sushi of Gari,Japanese,15.52,Weekend,Not given,20,16,"(40.7713448, -73.95278)","(40.74426883111102, -73.94024133142773)"
1478008,374826,Dos Caminos,Mexican,6.74,Weekend,5,32,26,"(40.7558726, -73.9704163)","(40.7076721117118, -73.93862984136416)"
1478298,79343,Blue Ribbon Sushi Bar & Grill,Japanese,6.02,Weekday,Not given,29,25,"(40.7079524, -74.0078296)","(40.75091002267028, -74.03011801601761)"
1477085,103852,J. G. Melon,American,6.74,Weekend,5,20,29,"(40.771073, -73.9593705)","(40.75879797198183, -73.90514314064973)"
1477052,35993,Mira Sushi,Japanese,11.79,Weekend,Not given,32,26,"(40.7197541, -73.8101907)","(40.72021720048163, -73.74576106447604)"
1478042,201542,TAO,Japanese,29.05,Weekend,4,35,24,"(40.7625746, -73.9714449)","(40.768486608632756, -74.02398790210347)"
1476605,366975,Blue Ribbon Sushi Bar & Grill,Japanese,19.35,Weekend,Not given,23,17,"(40.7079524, -74.0078296)","(40.73675869392879, -74.01823899843679)"
1477825,389740,L'Express,French,11.98,Weekday,5,21,28,"(40.7380991, -73.9876326)","(40.781406904239496, -74.01459386327637)"
1476735,369272,Blue Ribbon Sushi Bar & Grill,Japanese,11.69,Weekday,5,21,28,"(40.7079524, -74.0078296)","(40.685449905977244, -73.94820556807332)"
1476686,45396,Blue Ribbon Sushi,Japanese,16.44,Weekend,5,30,29,"(40.7079524, -74.0078296)","(40.70059287283221, -73.9469470774572)"
1478435,350180,RedFarm Hudson,Chinese,20.32,Weekday,5,30,29,"(40.7341879, -74.0064162)","(40.686474613038136, -74.02346232800345)"
1476802,318451,Blue Ribbon Sushi,Japanese,14.02,Weekend,4,23,18,"(40.7079524, -74.0078296)","(40.69880740205547, -73.96767054235)"
1478416,378027,RedFarm Broadway,Chinese,9.07,Weekend,4,35,17,"(40.7820656, -73.9806368)","(40.767286395326224, -73.94734344741069)"
1477893,63513,Mamoun's Falafel,Mediterranean,5.92,Weekday,Not given,31,33,"(40.7288007, -73.9885054)","(40.67140901939068, -74.00747837853432)"
1477018,53947,Shake Shack,American,15.52,Weekend,5,33,17,"(40.6437718, -74.0758827)","(40.62146699098732, -74.09447977674601)"
1477706,68258,Jack's Wife Freda,Mediterranean,22.31,Weekend,Not given,23,28,"(40.7298568, -74.0035384)","(40.735650240978295, -73.9431362478471)"
1476971,250494,Parm,Italian,28.57,Weekday,5,22,32,"(40.7230381, -73.9957182)","(40.77614049892964, -74.00836471021996)"
1477470,350659,Shake Shack,American,24.25,Weekend,4,27,30,"(40.6437718, -74.0758827)","(40.67523419104882, -74.14514902697583)"
1478084,110461,Blue Ribbon Sushi,Japanese,22.07,Weekend,4,33,15,"(40.7079524, -74.0078296)","(40.73202944165191, -74.02846665260408)"
1478163,372722,Shake Shack,American,21.29,Weekend,Not given,35,21,"(40.6437718, -74.0758827)","(40.60751538321332, -74.054111114463)"
1478431,245862,S'MAC,American,16.49,Weekend,5,27,19,"(40.7301897, -73.9836385)","(40.70296848877057, -73.98745231181309)"
1477559,127149,P.J. Clarke's,American,25.27,Weekday,5,34,29,"(40.7589826, -73.9682301)","(40.738213874240245, -73.90876682159994)"
1477666,368295,Blue Ribbon Fried Chicken,American,11.64,Weekend,5,24,16,"(40.7244607, -73.9909251)","(40.73261652409072, -74.02379791448298)"
1478358,371806,The Meatball Shop,Italian,13.0,Weekend,5,34,26,"(40.7651951, -73.9874674)","(40.79836178111113, -74.02771814320656)"
1476863,40010,The Meatball Shop,American,31.43,Weekend,Not given,31,22,"(40.7651951, -73.9874674)","(40.79225298538675, -74.02772986542628)"
1477041,52832,Junoon,Indian,25.17,Weekday,Not given,23,24,"(40.7431207, -73.9909146)","(40.76634866487906, -73.95090942914645)"
1478438,114085,Blue Ribbon Sushi Bar & Grill,Japanese,9.12,Weekend,3,27,27,"(40.7079524, -74.0078296)","(40.67656395660155, -74.052924764679)"
1476616,348096,Parm,Italian,31.43,Weekday,5,28,25,"(40.7230381, -73.9957182)","(40.69065901814339, -74.04375760321747)"
1476968,99621,Jack's Wife Freda,Mediterranean,29.05,Weekend,5,35,28,"(40.7298568, -74.0035384)","(40.77700162532327, -73.98773743094283)"
1477660,304365,Sarabeth's Restaurant,American,24.25,Weekend,5,23,24,"(40.7652199, -73.9755591)","(40.784321202276494, -74.01305827277308)"
1476584,363561,Shake Shack,American,12.37,Weekend,3,28,28,"(40.6437718, -74.0758827)","(40.6869131323921, -74.05268484783548)"
1477619,75251,Blue Ribbon Fried Chicken,American,24.25,Weekend,Not given,27,21,"(40.7244607, -73.9909251)","(40.71611341573713, -73.94166001596993)"
1477033,59105,Sushi of Gari 46,Japanese,29.05,Weekend,3,35,26,"(40.7606902, -73.9895916)","(40.721003320337644, -73.96935774555774)"
1477308,321255,Shake Shack,American,5.63,Weekend,Not given,27,16,"(40.6437718, -74.0758827)","(40.64430823583828, -74.04078254794614)"
1476588,128711,RedFarm Hudson,Chinese,9.51,Weekend,3,29,26,"(40.7341879, -74.0064162)","(40.705273825771386, -73.95432565664954)"
1477036,162330,Shake Shack,American,11.64,Weekend,Not given,23,29,"(40.6437718, -74.0758827)","(40.67631062379498, -74.11968569369485)"
1477340,186473,Blue Ribbon Sushi,Japanese,12.13,Weekend,5,30,28,"(40.7079524, -74.0078296)","(40.72310807607064, -73.95312910541814)"
1477682,35432,TAO,Japanese,14.99,Weekend,Not given,24,21,"(40.7625746, -73.9714449)","(40.74933013012047, -73.92897511264985)"
1477514,178172,The Meatball Shop,American,12.18,Weekend,4,23,22,"(40.7651951, -73.9874674)","(40.73060441789696, -74.0141560947161)"
1477046,302132,Dos Caminos Soho,Mexican,12.66,Weekday,5,24,30,"(40.7266689, -73.9999718)","(40.78148361326068, -74.02301729569847)"
1477593,322787,Parm,Italian,12.08,Weekend,5,30,25,"(40.7230381, -73.9957182)","(40.73675299927525, -73.94153258461067)"
1476716,37982,Saravanaa Bhavan,Indian,15.52,Weekday,5,33,26,"(40.7414379, -73.9831543)","(40.77039464612245, -73.93707569562704)"
1477357,5444,Go! Go! Curry!,Japanese,20.18,Weekend,3,22,29,"(40.7293893, -73.9990089)","(40.774297071755484, -74.01639448317142)"
1476576,297130,Blue Ribbon Sushi,Japanese,31.43,Weekend,5,24,17,"(40.7079524, -74.0078296)","(40.73928644958238, -74.01229085191407)"
1477888,40500,J. G. Melon,American,12.18,Weekend,Not given,32,22,"(40.771073, -73.9593705)","(40.80405576362609, -73.94225230848244)"
1477212,49631,The Meatball Shop,Italian,14.41,Weekend,Not given,28,28,"(40.7651951, -73.9874674)","(40.78873817637603, -74.04548275992028)"
1477061,390436,Blue Ribbon Sushi,Japanese,13.0,Weekday,5,22,31,"(40.7079524, -74.0078296)","(40.65290948395655, -74.02522929179813)"
1477116,126730,The Kati Roll Company,Indian,24.2,Weekend,5,26,16,"(40.729656500000004, -74.0010910063657)","(40.70271216617286, -73.98870634833423)"
1478128,320187,TAO,Japanese,14.75,Weekend,5,35,19,"(40.7625746, -73.9714449)","(40.788949251761785, -73.97013968320205)"
1476646,103147,Hot Kitchen,Chinese,13.0,Weekend,5,32,25,"(40.7569712, -73.967446)","(40.74545637465787, -73.9110366123943)"
1477876,129823,Rubirosa,Italian,12.23,Weekend,Not given,21,18,"(40.7227225, -73.9961142)","(40.698464548764925, -73.9738823366211)"
1478443,96943,Cafe Mogador,Middle Eastern,29.88,Weekend,4,20,17,"(40.7273469, -73.984402)","(40.74526793902736, -73.95781802614928)"
1478195,115519,Blue Ribbon Fried Chicken,American,20.23,Weekday,4,20,26,"(40.7244607, -73.9909251)","(40.73676051592792, -73.93496384115237)"
1477787,14869,Shake Shack,American,4.8,Weekend,4,22,24,"(40.6437718, -74.0758827)","(40.645094057603814, -74.12321984628778)"
1477093,318545,Serafina Fabulous Pizza,Italian,14.84,Weekday,3,35,31,"(40.7761311, -73.9624593)","(40.7250820086444, -73.9785763381673)"
1477140,366954,Blue Ribbon Sushi,Japanese,24.25,Weekend,5,35,16,"(40.7079524, -74.0078296)","(40.732241066370975, -73.99959104640008)"
1478035,178846,Blue Ribbon Fried Chicken,American,10.14,Weekend,4,21,17,"(40.7244607, -73.9909251)","(40.75076011727283, -73.98870300990272)"
1477541,196928,Han Dynasty,Chinese,12.13,Weekend,Not given,20,25,"(40.7875393, -73.9764459)","(40.759051944544005, -74.02664217936476)"
1477499,306119,Xi'an Famous Foods,Chinese,14.12,Weekend,4,32,19,"(40.7151273, -73.9973245)","(40.71490066010546, -73.96470407508043)"
