,Unnamed: 0.1,Unnamed: 0,Time,Lat,Lon,Street,Visibility(mi),Wind_Speed(mph),Precipitation(in),Weather_Condition,Astronomical_Twilight
4044,4044,4044,2020-02-24 08:30:00,40.819454,-73.96028100000002,Henry Hudson Parkway,9.0,0.0,0.0,Fair,Day
4045,4045,4045,2020-02-24 08:42:01,40.847919,-73.942825,Riverside Drive,9.0,0.0,0.0,Fair,Day
4046,4046,4046,2020-02-24 12:24:31,40.845737,-73.931702,5th Avenue,10.0,6.0,0.0,Fair,Day
4047,4047,4047,2020-02-24 17:42:05,40.738129,-74.002022,Jane Street,10.0,0.0,0.0,Fair,Day
4048,4048,4048,2020-02-24 19:58:47,40.770279,-73.947823,FDR Drive,10.0,0.0,0.0,Fair,Night
4049,4049,4049,2020-02-25 08:17:53,40.723,-73.988617,Allen Street,10.0,0.0,0.0,Cloudy,Day
4050,4050,4050,2020-02-25 09:00:20,40.788437,-73.928101,Robert F Kennedy Bridge,10.0,3.0,0.0,Cloudy,Day
4051,4051,4051,2020-02-25 11:01:14,40.847919,-73.942825,Riverside Drive,10.0,7.0,0.0,Cloudy,Day
4052,4052,4052,2020-02-25 11:45:41,40.746658,-73.96934499999998,FDR Drive,7.0,3.0,0.0,Light Rain,Day
4053,4053,4053,2020-02-25 15:03:03,40.802498,-73.931381,East 126th Street,6.0,6.0,0.0,Haze,Day
4054,4054,4054,2020-02-25 15:27:28,40.782681,-73.943413,East 96th Street,8.0,0.0,0.0,Light Rain,Day
4055,4055,4055,2020-02-25 19:49:28,40.802498,-73.931381,East 126th Street,5.0,5.0,0.01,Light Rain,Night
4056,4056,4056,2020-02-25 19:55:23,40.735352,-73.9748,FDR Drive,5.0,5.0,0.01,Light Rain,Night
4057,4057,4057,2020-02-25 21:40:59,40.708031,-73.999687,Brooklyn Bridge,4.0,6.0,0.0,Cloudy,Night
4058,4058,4058,2020-02-25 22:38:34,40.747501,-73.968773,East 41st Street,4.0,7.0,0.0,Cloudy,Night
4059,4059,4059,2020-02-26 05:29:59,40.851482,-73.951385,George Washington Bridge,6.0,7.0,0.0,Cloudy,Day
4060,4060,4060,2020-02-26 06:08:10,40.803967,-73.931038,Harlem River Drive South,7.0,8.0,0.0,Cloudy,Day
4061,4061,4061,2020-02-26 11:31:01,40.826649,-73.935333,West 153rd Street,9.0,7.0,0.0,Cloudy,Day
4062,4062,4062,2020-02-27 07:54:31,40.746658,-73.96934499999998,FDR Drive,10.0,9.0,0.0,Cloudy,Day
4063,4063,4063,2020-02-27 11:39:03,40.746658,-73.96934499999998,FDR Drive,10.0,17.0,0.0,Mostly Cloudy,Day
4064,4064,4064,2020-02-27 12:55:08,40.746658,-73.96934499999998,FDR Drive,10.0,16.0,0.0,Mostly Cloudy,Day
4065,4065,4065,2020-02-28 09:37:01,40.847923,-73.942825,Riverside Drive,10.0,8.0,0.0,Fair,Day
4066,4066,4066,2020-02-28 10:25:38,40.847919,-73.942825,Riverside Drive,10.0,9.0,0.0,Partly Cloudy,Day
4067,4067,4067,2020-02-28 18:57:06,40.71059,-74.002922,Frankfort Street,10.0,12.0,0.0,Mostly Cloudy,Day
4068,4068,4068,2020-01-02 05:57:14,40.80112800000001,-73.930038,FDR Drive,10.0,6.0,0.0,Fair,Day
4069,4069,4069,2020-01-02 10:14:09,40.705425,-74.016541,FDR Drive,10.0,7.0,0.0,Fair,Day
4070,4070,4070,2020-01-03 08:29:15,40.84996,-73.94351999999998,George Washington Bridge,1.0,3.0,0.01,Light Rain,Day
4071,4071,4071,2020-01-03 12:52:40,40.845737,-73.931702,5th Avenue,6.0,0.0,0.0,Cloudy,Day
4072,4072,4072,2019-12-25 02:46:05,40.832645,-73.95034799999998,Henry Hudson Parkway,10.0,5.0,0.0,Fair,Night
4073,4073,4073,2019-12-25 17:35:23,40.84222000000001,-73.931229,Harlem River Drive South,10.0,5.0,0.0,Fair,Day
4074,4074,4074,2019-12-25 20:11:37,40.744755,-73.97094,FDR Drive,10.0,5.0,0.0,Fair,Night
4075,4075,4075,2019-12-27 05:10:10,40.735352,-73.9748,FDR Drive,10.0,3.0,0.0,Cloudy,Night
4076,4076,4076,2019-12-27 15:40:40,40.845737,-73.931702,5th Avenue,10.0,6.0,0.0,Cloudy,Day
4077,4077,4077,2019-12-27 16:03:33,40.845737,-73.931702,5th Avenue,10.0,6.0,0.0,Cloudy,Day
4078,4078,4078,2019-12-27 16:23:21,40.782681,-73.943413,East 96th Street,10.0,5.0,0.0,Cloudy,Day
4079,4079,4079,2019-12-28 11:27:35,40.847923,-73.942825,Riverside Drive,10.0,8.0,0.0,Fair,Day
4080,4080,4080,2019-12-30 04:11:28,40.849953,-73.943443,George Washington Bridge,4.0,15.0,0.04,Light Rain,Night
4081,4081,4081,2019-12-30 10:16:14,40.845737,-73.931702,5th Avenue,3.0,13.0,0.01,Light Rain,Day
4082,4082,4082,2019-12-30 11:58:42,40.756649,-73.995148,Lincoln Tunnel Expy,2.0,8.0,0.03,Light Rain,Day
4083,4083,4083,2019-12-30 12:00:02,40.845737,-73.931702,5th Avenue,2.0,8.0,0.03,Light Rain,Day
4084,4084,4084,2019-12-30 13:42:43,40.845737,-73.931702,5th Avenue,3.0,15.0,0.01,Light Rain,Day
4085,4085,4085,2019-12-30 17:40:44,40.847919,-73.942825,Riverside Drive,7.0,23.0,0.04,Light Rain / Windy,Day
4086,4086,4086,2019-12-31 08:26:53,40.831017,-73.93504300000002,Harlem River Drive North,10.0,0.0,0.0,Cloudy,Day
4087,4087,4087,2019-12-31 13:26:55,40.810394,-73.934898,Harlem River Drive North,10.0,6.0,0.0,Mostly Cloudy,Day
4088,4088,4088,2019-12-31 14:27:29,40.847919,-73.942825,Riverside Drive,10.0,7.0,0.0,Cloudy,Day
4089,4089,4089,2019-12-31 15:37:43,40.802498,-73.931381,East 126th Street,10.0,5.0,0.0,Partly Cloudy,Day
4090,4090,4090,2019-12-31 15:57:00,40.788689,-73.937866,F D R Drive,10.0,5.0,0.0,Partly Cloudy,Day
4091,4091,4091,2019-12-31 18:35:29,40.788689,-73.937866,F D R Drive,10.0,3.0,0.0,Cloudy,Night
4092,4092,4092,2019-12-01 04:04:21,40.81102,-73.93483,Harlem River Drive North,10.0,8.0,0.0,Fair,Night
4093,4093,4093,2019-12-01 12:14:59,40.847923,-73.942825,Riverside Drive,8.0,14.0,0.0,Cloudy,Day
4094,4094,4094,2019-12-03 07:31:51,40.782681,-73.943413,East 96th Street,10.0,6.0,0.0,Cloudy,Day
4095,4095,4095,2019-12-03 11:14:46,40.76469,-73.991791,West 50th Street,10.0,10.0,0.0,Mostly Cloudy,Day
4096,4096,4096,2019-12-03 13:43:38,40.845737,-73.931702,5th Avenue,10.0,8.0,0.0,Fair,Day
4097,4097,4097,2019-12-03 15:22:48,40.82862100000001,-73.934898,Harlem River Drive South,10.0,9.0,0.0,Fair,Day
4098,4098,4098,2019-12-03 16:39:07,40.738831,-73.97348000000002,FDR Drive,10.0,,0.0,Fair,Day
4099,4099,4099,2019-12-04 05:48:19,40.8512,-73.950638,George Washington Bridge,10.0,3.0,0.0,Cloudy,Day
4100,4100,4100,2019-12-04 07:48:17,40.788437,-73.928101,Robert F Kennedy Bridge,10.0,12.0,0.0,Cloudy,Day
4101,4101,4101,2019-12-04 08:24:56,40.757141,-73.993584,9th Avenue,8.0,5.0,0.0,Cloudy,Day
4102,4102,4102,2019-12-04 10:14:57,40.847919,-73.942825,Riverside Drive,7.0,6.0,0.0,Cloudy,Day
4103,4103,4103,2019-12-04 10:20:36,40.802498,-73.931381,East 126th Street,7.0,6.0,0.0,Cloudy,Day
4104,4104,4104,2019-12-04 17:09:42,40.720322,-74.012268,West Street,9.0,5.0,0.0,Cloudy,Day
4105,4105,4105,2019-12-05 08:06:27,40.720558,-74.003517,Canal Street,10.0,6.0,0.0,Fair,Day
4106,4106,4106,2019-12-05 08:55:10,40.7672,-73.98996,10th Avenue,10.0,9.0,0.0,Mostly Cloudy,Day
4107,4107,4107,2019-12-05 12:34:18,40.768791,-73.958382,East 72nd Street,10.0,16.0,0.0,Fair,Day
4108,4108,4108,2019-12-05 13:04:03,40.782681,-73.943413,East 96th Street,10.0,16.0,0.0,Fair,Day
4109,4109,4109,2019-12-05 16:02:58,40.758682,-73.958748,Ed Koch Queensboro Bridge East,10.0,9.0,0.0,Mostly Cloudy,Day
4110,4110,4110,2019-12-05 18:26:18,40.779694,-73.943901,FDR Drive,10.0,10.0,0.0,Fair,Night
4111,4111,4111,2019-12-05 21:48:31,40.782681,-73.943413,East 96th Street,10.0,8.0,0.0,Mostly Cloudy,Night
4112,4112,4112,2019-12-06 09:47:51,40.754742,-73.98783900000002,7th Avenue,10.0,,0.0,Cloudy,Day
4113,4113,4113,2019-12-06 12:52:02,40.746658,-73.96934499999998,FDR Drive,10.0,5.0,0.0,Cloudy,Day
4114,4114,4114,2019-12-06 19:19:36,40.845737,-73.931702,5th Avenue,10.0,7.0,0.0,Cloudy,Night
4115,4115,4115,2019-12-06 21:02:17,40.718842,-73.97476999999998,E Houston Street,10.0,14.0,0.0,Fair,Night
4116,4116,4116,2019-12-07 06:19:28,40.779751,-73.926826,Robert F Kennedy Bridge West,10.0,8.0,0.0,Fair,Day
4117,4117,4117,2019-12-07 15:22:05,40.845737,-73.931702,5th Avenue,10.0,6.0,0.0,Fair,Day
4118,4118,4118,2019-12-07 21:44:41,40.782681,-73.943413,East 96th Street,10.0,0.0,0.0,Fair,Night
4119,4119,4119,2019-12-08 00:14:40,40.782681,-73.943413,East 96th Street,10.0,0.0,0.0,Fair,Night
4120,4120,4120,2019-12-08 12:24:30,40.847923,-73.942825,Riverside Drive,10.0,6.0,0.0,Fair,Day
4121,4121,4121,2019-12-08 12:30:20,40.849949,-73.943161,George Washington Bridge,10.0,6.0,0.0,Fair,Day
4122,4122,4122,2019-12-08 18:50:05,40.802498,-73.931381,East 126th Street,10.0,,0.0,Fair,Night
4123,4123,4123,2019-12-09 05:02:28,40.760609,-73.964348,2nd Avenue,6.0,,0.0,Fair,Night
4124,4124,4124,2019-12-09 06:23:53,40.761307,-73.963837,Ed Koch Queensboro Bridge West,2.0,6.0,0.04,Light Rain,Day
4125,4125,4125,2019-12-09 08:09:37,40.746391,-73.974686,2nd Avenue,1.0,5.0,0.03,Rain,Day
4126,4126,4126,2019-12-09 09:58:30,40.796001,-73.935402,1st Avenue,0.5,5.0,0.13,Rain,Day
4127,4127,4127,2019-12-09 10:53:34,40.76186,-73.963432,2nd Avenue,1.0,0.0,0.03,Fog,Day
4128,4128,4128,2019-12-09 18:18:44,40.845737,-73.931702,5th Avenue,3.0,6.0,0.05,Rain,Night
4129,4129,4129,2019-12-10 05:33:58,40.755089,-73.961937,FDR Drive,10.0,7.0,0.0,Mostly Cloudy,Day
4130,4130,4130,2019-12-10 06:24:19,40.847919,-73.942825,Riverside Drive,10.0,,0.0,Mostly Cloudy,Day
4131,4131,4131,2019-12-10 06:34:19,40.851471,-73.951332,George Washington Bridge,10.0,,0.0,Mostly Cloudy,Day
4132,4132,4132,2019-12-10 07:10:26,40.832645,-73.95034799999998,Henry Hudson Parkway,10.0,10.0,0.0,Mostly Cloudy,Day
4133,4133,4133,2019-12-10 07:45:55,40.744789,-73.975899,2nd Avenue,10.0,6.0,0.0,Cloudy,Day
4134,4134,4134,2019-12-10 07:58:06,40.75087,-73.998161,West 30th Street,10.0,6.0,0.0,Cloudy,Day
4135,4135,4135,2019-12-10 10:40:32,40.846661,-73.943062,Riverside Drive,10.0,8.0,0.0,Cloudy,Day
4136,4136,4136,2019-12-10 10:45:25,40.851402,-73.950981,George Washington Bridge,10.0,8.0,0.0,Cloudy,Day
4137,4137,4137,2019-12-10 11:45:34,40.834709,-73.944519,Broadway,10.0,7.0,0.0,Cloudy,Day
4138,4138,4138,2019-12-10 11:54:21,40.847919,-73.942825,Riverside Drive,10.0,7.0,0.0,Cloudy,Day
4139,4139,4139,2019-12-10 12:34:46,40.70673,-74.00676700000002,Pearl Street,2.0,8.0,0.02,Rain,Day
4140,4140,4140,2019-12-10 13:41:29,40.776611,-73.946632,York Avenue,7.0,5.0,0.04,Cloudy,Day
4141,4141,4141,2019-12-10 13:40:44,40.783249,-73.94474,1st Avenue,7.0,5.0,0.04,Cloudy,Day
4142,4142,4142,2019-12-10 14:25:23,40.845737,-73.931702,5th Avenue,9.0,12.0,0.0,Cloudy,Day
4143,4143,4143,2019-12-10 15:42:06,40.742912,-73.971672,FDR Drive,10.0,5.0,0.0,Light Rain,Day
4144,4144,4144,2019-12-11 06:37:04,40.78146,-73.98687,Henry Hudson Parkway,10.0,8.0,0.02,Cloudy,Day
4145,4145,4145,2019-12-11 07:41:05,40.788528,-73.953209,East 98th Street,8.0,6.0,0.01,Cloudy,Day
4146,4146,4146,2019-12-11 10:08:46,40.723881,-73.996948,Prince Street,10.0,0.0,0.0,Cloudy,Day
4147,4147,4147,2019-12-11 13:43:40,40.845737,-73.931702,5th Avenue,10.0,9.0,0.0,Cloudy,Day
4148,4148,4148,2019-12-11 20:42:19,40.811131,-73.966827,Henry Hudson Parkway,10.0,14.0,0.0,Fair,Night
4149,4149,4149,2019-12-12 11:33:21,40.821789,-73.958313,Henry Hudson Parkway,10.0,0.0,0.0,Fair,Day
4150,4150,4150,2019-12-12 12:31:23,40.845737,-73.931702,5th Avenue,10.0,3.0,0.0,Fair,Day
4151,4151,4151,2019-12-12 14:16:53,40.845737,-73.931702,5th Avenue,10.0,0.0,0.0,Fair,Day
4152,4152,4152,2019-12-12 14:24:51,40.781025,-73.98129300000002,West 75th Street,10.0,0.0,0.0,Fair,Day
4153,4153,4153,2019-12-12 20:26:56,40.779678,-73.926781,Robert F Kennedy Bridge West,10.0,3.0,0.0,Fair,Night
4154,4154,4154,2019-12-13 00:49:06,40.851254,-73.950905,George Washington Bridge,10.0,0.0,0.0,Partly Cloudy,Night
4155,4155,4155,2019-12-13 08:48:03,40.785,-73.94091,FDR Drive,10.0,3.0,0.0,Cloudy,Day
4156,4156,4156,2019-12-13 16:32:13,40.845737,-73.931702,5th Avenue,4.0,10.0,0.05,Rain,Day
4157,4157,4157,2019-12-13 19:03:04,40.71432100000001,-73.976883,FDR Drive,2.0,3.0,0.01,Rain,Night
4158,4158,4158,2019-12-13 19:30:01,40.7216,-73.974762,FDR Drive,2.0,8.0,0.06,Rain,Night
4159,4159,4159,2019-12-14 12:05:05,40.814732,-73.964104,Henry Hudson Parkway,1.0,0.0,0.0,Fog,Day
4160,4160,4160,2019-12-14 15:18:20,40.746658,-73.96934499999998,FDR Drive,7.0,7.0,0.0,Cloudy,Day
4161,4161,4161,2019-12-14 17:35:00,40.847919,-73.942825,Riverside Drive,10.0,9.0,0.0,Mostly Cloudy,Day
4162,4162,4162,2019-12-14 18:45:24,40.847919,-73.942825,Riverside Drive,10.0,,0.0,Cloudy,Night
4163,4163,4163,2019-12-14 19:12:50,40.847919,-73.942825,Riverside Drive,10.0,,0.0,Cloudy,Night
4164,4164,4164,2019-12-14 21:22:09,40.779694,-73.943901,FDR Drive,10.0,10.0,0.0,Cloudy,Night
4165,4165,4165,2019-12-15 00:09:27,40.711739,-74.004349,Park Row,10.0,12.0,0.0,Mostly Cloudy,Night
4166,4166,4166,2019-12-15 04:38:38,40.832645,-73.95034799999998,Henry Hudson Parkway,10.0,5.0,0.0,Cloudy,Night
4167,4167,4167,2019-12-15 12:13:35,40.77845,-73.94304699999998,FDR Drive,10.0,13.0,0.0,Cloudy,Day
4168,4168,4168,2019-12-15 15:48:50,40.817978,-73.9617,Saint Clair Place,10.0,14.0,0.0,Partly Cloudy,Day
4169,4169,4169,2019-12-16 05:53:09,40.764938,-73.952347,FDR Drive,10.0,5.0,0.0,Mostly Cloudy,Day
4170,4170,4170,2019-12-16 06:43:34,40.845737,-73.931702,5th Avenue,10.0,5.0,0.0,Cloudy,Day
4171,4171,4171,2019-12-16 13:37:01,40.845737,-73.931702,5th Avenue,10.0,0.0,0.0,Cloudy,Day
4172,4172,4172,2019-12-17 15:24:53,40.845737,-73.931702,5th Avenue,3.0,7.0,0.03,Light Rain,Day
4173,4173,4173,2019-12-17 15:27:31,40.709564,-74.001335,Brooklyn Bridge Walkway,3.0,7.0,0.03,Light Rain,Day
4174,4174,4174,2019-12-17 16:04:57,40.742912,-73.971672,FDR Drive,10.0,5.0,0.0,Fair,Day
4175,4175,4175,2019-12-17 18:23:53,40.845737,-73.931702,5th Avenue,10.0,5.0,0.0,Cloudy,Night
4176,4176,4176,2019-12-17 21:41:48,40.711182,-74.004387,Frankfort Street,10.0,7.0,0.0,Cloudy,Night
4177,4177,4177,2019-12-18 07:12:35,40.847565,-73.934433,5th Avenue,10.0,6.0,0.0,Fair,Day
4178,4178,4178,2019-12-18 12:40:14,40.7789,-73.988388,West 69th Street,10.0,9.0,0.0,Cloudy,Day
4179,4179,4179,2019-12-18 13:53:19,40.742432,-74.008881,West Street,10.0,,0.0,Cloudy,Day
4180,4180,4180,2019-12-18 21:44:02,40.785,-73.94091,FDR Drive,1.0,5.0,0.0,Fair,Night
4181,4181,4181,2019-12-19 08:04:02,40.72411,-73.992599,E Houston Street,10.0,8.0,0.0,Fair,Day
4182,4182,4182,2019-12-19 08:04:36,40.803429,-73.93309,East 126th Street,10.0,8.0,0.0,Fair,Day
4183,4183,4183,2019-12-19 08:50:28,40.761711,-73.98278,7th Avenue,10.0,8.0,0.0,Fair,Day
4184,4184,4184,2019-12-19 10:20:36,40.782909,-73.94381700000002,FDR Drive,10.0,7.0,0.0,Fair,Day
4185,4185,4185,2019-12-19 12:36:28,40.757217,-73.996452,Lincoln Tunnel Expy,10.0,7.0,0.0,Fair,Day
4186,4186,4186,2019-12-19 13:33:59,40.845737,-73.931702,5th Avenue,10.0,16.0,0.0,Fair,Day
4187,4187,4187,2019-12-19 14:26:58,40.845737,-73.931702,5th Avenue,10.0,10.0,0.0,Fair,Day
4188,4188,4188,2019-12-19 15:19:29,40.845737,-73.931702,5th Avenue,10.0,10.0,0.0,Fair,Day
4189,4189,4189,2019-12-19 17:59:53,40.845737,-73.931702,5th Avenue,10.0,9.0,0.0,Fair,Day
4190,4190,4190,2019-12-19 19:01:24,40.742912,-73.971672,FDR Drive,10.0,6.0,0.0,Fair,Night
4191,4191,4191,2019-12-19 19:10:43,40.845737,-73.931702,5th Avenue,10.0,6.0,0.0,Fair,Night
4192,4192,4192,2019-12-19 19:23:44,40.785664,-73.98410799999998,West 79th Street,10.0,8.0,0.0,Fair,Night
4193,4193,4193,2019-12-19 20:33:49,40.785664,-73.98410799999998,West 79th Street,10.0,12.0,0.0,Cloudy,Night
4194,4194,4194,2019-12-19 23:23:49,40.801334,-73.930084,Robert F Kennedy Bridge,10.0,7.0,0.0,Cloudy,Night
4195,4195,4195,2019-12-20 06:28:21,40.802498,-73.931381,East 126th Street,10.0,3.0,0.0,Fair,Day
4196,4196,4196,2019-12-20 06:47:16,40.729568,-73.989906,Cooper Sq,10.0,3.0,0.0,Fair,Day
4197,4197,4197,2019-12-20 07:08:11,40.847923,-73.942825,Riverside Drive,10.0,3.0,0.0,Fair,Day
4198,4198,4198,2019-12-20 07:31:43,40.79734000000001,-73.9757,Henry Hudson Parkway,10.0,9.0,0.0,Fair,Day
4199,4199,4199,2019-12-20 07:54:17,40.761551,-73.994072,West 45th Street,10.0,9.0,0.0,Fair,Day
4200,4200,4200,2019-12-20 08:16:26,40.815739,-73.954552,Amsterdam Avenue,10.0,9.0,0.0,Fair,Day
4201,4201,4201,2019-12-20 11:45:19,40.847923,-73.942825,Riverside Drive,10.0,5.0,0.0,Fair,Day
4202,4202,4202,2019-12-20 12:11:39,40.782681,-73.943413,East 96th Street,10.0,5.0,0.0,Fair,Day
4203,4203,4203,2019-12-20 12:21:41,40.845737,-73.931702,5th Avenue,10.0,5.0,0.0,Fair,Day
4204,4204,4204,2019-12-21 00:22:37,40.782681,-73.943413,East 96th Street,10.0,7.0,0.0,Fair,Night
4205,4205,4205,2019-12-21 16:20:42,40.847919,-73.942825,Riverside Drive,10.0,0.0,0.0,Mostly Cloudy,Day
4206,4206,4206,2019-12-22 06:14:51,40.78146,-73.98687,Henry Hudson Parkway,8.0,3.0,0.0,Fair,Day
4207,4207,4207,2019-12-22 08:29:32,40.847923,-73.942825,Riverside Drive,6.0,0.0,0.0,Haze,Day
4208,4208,4208,2019-12-22 13:04:28,40.847923,-73.942825,Riverside Drive,6.0,5.0,0.0,Haze,Day
4209,4209,4209,2019-12-22 13:31:04,40.802498,-73.931381,East 126th Street,6.0,8.0,0.0,Haze,Day
4210,4210,4210,2019-12-23 13:39:20,40.757217,-73.996452,Lincoln Tunnel Expy,10.0,5.0,0.0,Fair,Day
4211,4211,4211,2019-12-23 13:53:56,40.788689,-73.937866,F D R Drive,10.0,5.0,0.0,Fair,Day
4212,4212,4212,2019-12-23 15:06:40,40.845737,-73.931702,5th Avenue,10.0,7.0,0.0,Fair,Day
4213,4213,4213,2019-12-24 05:23:41,40.74715,-73.985497,East 32nd Street,10.0,6.0,0.0,Fair,Night
4214,4214,4214,2019-12-24 09:46:53,40.78804,-73.944328,East 102nd Street,10.0,12.0,0.0,Fair,Day
4215,4215,4215,2019-12-24 10:41:51,40.723499,-73.979279,East 6th Street,10.0,10.0,0.0,Fair,Day
4216,4216,4216,2019-12-24 18:27:08,40.845737,-73.931702,5th Avenue,10.0,5.0,0.0,Fair,Night
4217,4217,4217,2019-10-06 11:30:00,40.760616,-73.956879,FDR Drive,10.0,6.0,0.0,Cloudy,Day
4218,4218,4218,2019-10-06 13:55:48,40.788551,-73.928009,Robert F Kennedy Bridge,10.0,0.0,0.0,Cloudy,Day
4219,4219,4219,2019-10-06 14:23:47,40.719425,-73.97496,FDR Drive,10.0,5.0,0.0,Cloudy,Day
4220,4220,4220,2019-10-06 14:23:04,40.735451,-73.975098,East 23rd Street,10.0,5.0,0.0,Cloudy,Day
4221,4221,4221,2019-10-07 06:33:30,40.779575,-73.92669699999998,Robert F Kennedy Bridge West,10.0,5.0,0.0,Cloudy,Day
4222,4222,4222,2019-10-07 12:55:40,40.845737,-73.931702,5th Avenue,10.0,,0.0,Cloudy,Day
4223,4223,4223,2019-10-07 19:23:48,40.779797,-73.926689,Robert F Kennedy Bridge East,6.0,5.0,0.01,Rain,Day
4224,4224,4224,2019-10-08 06:22:47,40.7528,-73.964119,FDR Drive,10.0,3.0,0.0,Cloudy,Day
4225,4225,4225,2019-10-08 10:24:18,40.847919,-73.942825,Riverside Drive,10.0,8.0,0.0,Fair,Day
4226,4226,4226,2019-10-08 11:30:51,40.782681,-73.943413,East 96th Street,10.0,9.0,0.0,Mostly Cloudy,Day
4227,4227,4227,2019-10-08 16:38:06,40.845737,-73.931702,5th Avenue,10.0,8.0,0.0,Fair,Day
4228,4228,4228,2019-10-08 23:45:06,40.70752,-74.000656,FDR Drive,10.0,13.0,0.0,Cloudy,Night
4229,4229,4229,2019-10-09 11:56:10,40.845737,-73.931702,5th Avenue,1.0,9.0,0.16,Heavy Rain,Day
4230,4230,4230,2019-10-09 12:58:27,40.845737,-73.931702,5th Avenue,2.0,7.0,0.02,Rain,Day
4231,4231,4231,2019-10-09 14:17:48,40.782681,-73.943413,East 96th Street,5.0,8.0,0.07,Rain,Day
4232,4232,4232,2019-10-09 14:49:57,40.845737,-73.931702,5th Avenue,10.0,13.0,0.02,Light Rain,Day
4233,4233,4233,2019-10-09 16:20:13,40.742912,-73.971672,FDR Drive,10.0,7.0,0.0,Cloudy,Day
4234,4234,4234,2019-10-09 18:09:04,40.769279,-73.948669,FDR Drive,10.0,,0.0,Cloudy,Day
4235,4235,4235,2019-10-10 06:31:52,40.832645,-73.95034799999998,Henry Hudson Parkway,10.0,,0.0,Mostly Cloudy,Day
4236,4236,4236,2019-10-10 08:04:16,40.845737,-73.931702,5th Avenue,10.0,12.0,0.0,Partly Cloudy,Day
4237,4237,4237,2019-10-10 08:24:29,40.847919,-73.942825,Riverside Drive,10.0,9.0,0.0,Fair,Day
4238,4238,4238,2019-10-10 10:08:23,40.772339,-73.952682,1st Avenue,10.0,8.0,0.0,Mostly Cloudy,Day
4239,4239,4239,2019-10-10 13:46:06,40.723759,-74.00795,Canal Street,10.0,8.0,0.0,Fair,Day
4240,4240,4240,2019-10-10 16:20:28,40.845737,-73.931702,5th Avenue,10.0,10.0,0.0,Fair,Day
4241,4241,4241,2019-10-10 17:23:01,40.7528,-73.964119,FDR Drive,10.0,7.0,0.0,Cloudy,Day
4242,4242,4242,2019-10-11 00:19:18,40.769547,-73.948219,FDR Drive,10.0,7.0,0.0,Fair,Night
4243,4243,4243,2019-10-11 12:22:22,40.845737,-73.931702,5th Avenue,10.0,9.0,0.0,Cloudy,Day
4244,4244,4244,2019-10-11 20:47:59,40.769279,-73.948669,FDR Drive,10.0,10.0,0.0,Cloudy,Night
4245,4245,4245,2019-10-11 21:08:23,40.847111,-73.92858100000002,Harlem River Drive South,10.0,10.0,0.0,Cloudy,Night
4246,4246,4246,2019-10-12 14:24:51,40.847923,-73.942825,Riverside Drive,10.0,0.0,0.0,Fair,Day
4247,4247,4247,2019-10-13 12:16:57,40.802498,-73.931381,East 126th Street,10.0,5.0,0.0,Fair,Day
4248,4248,4248,2019-10-13 14:06:34,40.847923,-73.942825,Riverside Drive,10.0,5.0,0.0,Fair,Day
4249,4249,4249,2019-10-13 22:08:14,40.847923,-73.942825,Riverside Drive,10.0,0.0,0.0,Cloudy,Night
4250,4250,4250,2019-10-13 22:37:32,40.847923,-73.942825,Riverside Drive,10.0,0.0,0.0,Cloudy,Night
4251,4251,4251,2019-10-13 22:49:01,40.71199,-74.004349,Brooklyn Bridge,10.0,0.0,0.0,Cloudy,Night
4252,4252,4252,2019-10-13 23:09:03,40.709801,-74.002083,Frankfort Street,10.0,0.0,0.0,Cloudy,Night
4253,4253,4253,2019-10-14 06:46:01,40.719425,-73.97496,FDR Drive,10.0,0.0,0.0,Cloudy,Day
4254,4254,4254,2019-10-14 10:04:27,40.709751,-74.001869,Brooklyn Bridge,10.0,6.0,0.0,Cloudy,Day
4255,4255,4255,2019-10-14 16:34:35,40.828751,-73.952362,Henry Hudson Parkway,10.0,3.0,0.0,Fair,Day
4256,4256,4256,2019-10-14 17:42:51,40.788437,-73.928101,Robert F Kennedy Bridge,10.0,8.0,0.0,Fair,Day
4257,4257,4257,2019-10-15 06:34:09,40.85126500000001,-73.950974,George Washington Bridge,10.0,3.0,0.0,Fair,Day
4258,4258,4258,2019-10-15 09:55:35,40.71843,-74.00052600000002,Lafayette Street,10.0,,0.0,Fair,Day
4259,4259,4259,2019-10-15 13:30:06,40.847919,-73.942825,Riverside Drive,10.0,5.0,0.0,Fair,Day
4260,4260,4260,2019-10-15 16:49:39,40.779694,-73.943901,FDR Drive,10.0,0.0,0.0,Fair,Day
4261,4261,4261,2019-10-16 04:31:03,40.832645,-73.95034799999998,Henry Hudson Parkway,10.0,7.0,0.0,Fair,Night
4262,4262,4262,2019-10-16 06:44:44,40.782681,-73.943413,East 96th Street,10.0,7.0,0.0,Partly Cloudy,Day
4263,4263,4263,2019-10-16 11:28:18,40.746391,-73.974686,2nd Avenue,10.0,0.0,0.0,Cloudy,Day
4264,4264,4264,2019-10-16 11:49:40,40.756554,-73.974396,Park Avenue,10.0,0.0,0.0,Cloudy,Day
4265,4265,4265,2019-10-16 12:30:46,40.776321,-73.962128,East 79th Street,10.0,8.0,0.0,Cloudy,Day
4266,4266,4266,2019-10-16 19:52:47,40.847919,-73.942825,Riverside Drive,1.0,10.0,0.34,Heavy Rain,Night
4267,4267,4267,2019-10-17 06:53:47,40.758682,-73.958748,Ed Koch Queensboro Bridge East,10.0,7.0,0.0,Cloudy,Day
